Total Times:	14
Total Samples:	3
Total Genes:	2000
Time	0
ID	NAME	pheromone	cdc15	elutriation
149	2326	-0.7260	0.3912	-0.5210
150	1443	-0.4380	0.2417	0.3380
151	1728	-0.2130	-0.2864	0.2280
152	4390	0.1950	-3.5400	-0.1170
153	5432	-0.0470	-0.4360	-2.4590
154	76	-0.2630	-0.5150	-0.1240
155	1738	-0.0450	-0.1599	-0.2660
156	7412	1.6480	-1.5760	1.1760
157	2813	0.2090	0.0340	-0.2530
158	3894	0.9830	-0.1040	1.6370
159	5438	-0.1820	2.8260	-0.4510
160	127	-0.6160	-0.0502	0.2510
161	5208	-0.4680	-0.7089	-0.6980
162	4387	-1.4650	-2.8810	0.3190
163	4198	-0.2460	-1.3520	0.7810
164	4571	-0.1190	-0.7131	-0.0680
165	1909	-0.2340	-0.4960	0.4260
166	1288	0.1300	-0.1688	-0.0370
167	1607	-0.8170	-0.4259	-0.4259
168	3756	-1.0000	-3.2000	-1.6680
169	6138	0.1490	-0.4816	-0.0120
170	3253	-0.1670	-4.4960	0.1420
171	1355	-0.1190	-0.3439	0.2610
172	1512	-0.2010	0.3642	0.2940
173	5830	1.1080	-0.6440	1.2620
174	1384	0.1140	-3.3440	0.4050
175	1689	-0.6690	-0.3186	0.1600
176	5041	-0.3920	-0.2658	-0.0790
177	2169	-0.1234	1.1480	-0.3750
178	5515	-0.2685	-0.3650	-0.2685
179	63	-0.6950	-0.4229	0.4500
180	4268	-0.0350	-0.9110	-0.1700
181	1558	-1.5850	-0.2349	-0.2630
182	3854	0.2980	-0.3348	0.1520
183	6990	0.0990	-0.1250	-0.1800
184	5429	-0.6840	0.3450	-4.5240
185	2163	-0.2130	-0.5073	-0.1480
186	1732	-0.9750	0.1196	-2.1800
187	1229	-0.1790	-4.4960	-0.0420
188	101	1.8740	0.1340	-0.5440
189	2776	-0.2560	-0.1740	0.3060
190	4140	0.0790	-0.5151	-0.0100
191	5468	0.1490	-0.0620	-1.0300
192	1563	-1.8740	0.4550	-2.0590
193	1852	-0.3420	-0.4109	0.2420
194	3538	-0.1540	-2.0490	-0.9270
195	120	-0.4227	-0.4227	0.0210
196	38	0.0630	-2.2410	-0.0190
197	5145	0.2680	-0.6180	-0.2150
198	7390	1.8480	-1.9590	-0.5420
199	1849	0.0720	-4.0810	-0.1610
200	1835	-0.7940	-0.3147	-0.4710
201	1508	-0.5230	-0.3086	-0.1060
202	6830	0.0100	-0.1381	-0.5210
203	154	0.1230	-2.1740	0.2020
204	6142	0.7450	-0.3066	-0.0920
205	6272	0.2490	-0.6600	-1.7510
206	5834	0.5850	-1.2450	-0.2390
207	6255	0.1680	-2.6340	-0.0580
208	6563	-0.1050	-0.5376	-0.3750
209	6933	2.2490	-0.5220	-0.0660
210	5715	-0.0250	1.0430	-1.3860
211	4221	0.4470	0.5126	0.2700
212	7234	0.0200	-2.9000	-0.2490
213	1982	0.0270	0.1993	0.2830
214	5305	-0.3120	-0.5230	-0.2162
215	3482	-0.5290	-0.5877	-0.6190
216	5632	-0.0300	-5.1970	0.1180
217	3695	-0.1720	-2.7790	-0.4840
218	5154	0.0130	0.0090	-0.1400
219	7401	-0.1350	-3.6340	0.2610
220	5624	-0.2012	-0.2012	0.4670
221	4983	0.8140	-1.2740	0.3290
222	13	0.2180	-0.8110	-0.1490
223	4873	1.7400	-1.7250	-0.3670
224	4683	-0.2170	-0.5540	-0.2100
225	4481	0.1520	-3.8590	-0.1210
226	3131	-0.3350	-3.4280	0.7120
227	6920	-0.1330	-4.6010	-0.5300
228	7362	0.1930	-1.5220	-0.6840
229	7714	-0.1968	-1.4040	-0.1968
230	6641	0.7710	-3.4960	-0.3190
231	2036	-0.6580	0.0431	0.1280
232	7249	-0.1790	-3.5400	0.1460
233	3771	-0.0320	-1.2740	-0.1050
234	1008	0.3170	0.5550	0.7840
235	1380	-0.1920	-0.3734	0.2650
236	1521	-1.7470	-0.6612	-0.4770
237	6593	0.2340	-5.8180	-0.0750
238	6256	-0.0580	-4.1190	-0.0220
239	1665	0.3380	5.3180	0.1990
240	7631	0.2680	-4.8300	-1.9010
241	2797	-0.3440	-3.0490	0.1570
242	7519	-0.2960	0.9650	-0.1800
243	1560	-0.6840	-0.4080	-3.1700
244	4443	0.1180	-0.7474	0.0010
245	7388	-0.4011	-0.9330	-0.5090
246	5329	-0.2210	-0.0803	-0.5350
247	5679	-0.0370	0.0498	-0.9330
248	3259	0.2390	-3.4960	0.0340
249	3134	0.9560	0.8780	0.1010
250	6538	1.1950	0.2893	-0.1330
251	7632	0.7330	-4.4220	-1.3530
252	6777	-0.2000	-1.1740	-0.6000
253	4953	-0.3620	-0.6230	-0.2790
254	2121	-0.1670	-0.7604	-1.2620
255	6016	0.5920	0.1000	0.0700
256	54	0.1800	1.4600	0.6030
257	870	-0.3744	-0.3744	-1.2610
258	6642	0.4870	0.5058	-0.2450
259	2478	-0.2980	0.4910	-0.1180
260	7621	-0.0610	-2.9820	-0.5410
261	1595	-0.0160	-0.4361	3.1410
262	5134	0.1450	-5.0810	0.0000
263	361	-0.0380	0.3854	0.0380
264	1554	-0.9090	0.2540	1.2240
265	1757	-0.1909	-0.1909	-0.3470
266	1866	-0.4240	-0.3340	0.0450
267	1813	0.0993	2.3980	0.4050
268	4293	0.5330	-1.1040	0.2970
269	5918	-0.3060	-0.2874	-0.1250
270	1241	-0.1840	-0.3813	-0.0620
271	3705	-0.3150	3.6330	-0.4970
272	2021	-0.5070	-0.0635	-0.3130
273	1041	-0.4100	-0.3574	0.0530
274	426	-0.3690	0.2530	0.6380
275	2035	-0.6730	0.0387	0.2590
276	913	-1.0930	-0.2268	0.0310
277	1981	0.1630	0.1931	0.1370
278	6425	0.0460	0.2839	0.1730
279	1520	0.0430	-0.0596	0.3580
280	1762	0.1440	-2.4960	0.1710
281	1837	0.4960	-0.2047	0.5390
282	1838	0.4980	0.1926	0.3260
283	3486	-1.4950	-3.5890	-0.2680
284	529	0.0930	-0.1480	0.4830
285	1697	-0.3100	-0.0883	-0.0950
286	2012	0.0570	0.2281	0.2800
287	4224	-0.2010	0.1843	-0.4780
288	3462	0.1460	-2.7870	0.1880
289	1342	-0.5800	-0.0148	-0.3990
290	3496	-0.2630	-0.2041	0.0870
291	5810	-0.0018	-0.0018	-0.0250
292	5831	0.2140	0.0400	0.1180
293	3433	-0.2850	-5.3440	0.2130
294	907	-0.2920	0.1975	0.2030
295	3464	0.2260	-0.2696	-0.1470
296	22	1.1600	-0.6540	2.0090
297	7474	0.6880	-1.3520	0.0140
298	5032	0.1980	-2.3670	-0.0020
299	12	0.2020	1.5490	-0.0420
300	1039	-0.2930	-0.4458	0.1420
301	6597	0.1210	-5.2620	-0.3450
302	1986	-0.3300	-0.2024	0.1310
303	4326	-0.1470	-2.5510	-0.0610
304	707	-0.0670	0.1818	0.0630
305	2337	-0.4870	-0.1186	0.1510
306	5981	-0.0500	-0.5526	-0.6660
307	5003	-0.1330	1.4990	-0.3520
308	111	0.0000	-1.5720	-1.9050
309	7100	0.2990	-0.4205	0.2120
310	6820	-0.1890	-0.6215	-0.0360
311	6684	0.4440	-0.0340	-0.1630
312	5151	-0.2480	-4.0810	-0.2000
313	4036	-0.0850	-0.1360	0.0530
314	1954	0.3220	-0.1390	-1.6780
315	6424	0.2820	0.4840	-0.4220
316	1207	-0.9750	-0.2213	-3.6150
317	4049	0.2190	-0.0857	0.4720
318	6428	0.4410	3.1480	0.0350
319	1522	-0.5570	-0.7253	-5.2480
320	7233	-0.1360	-2.1890	-0.6040
321	3633	-0.1340	-0.3336	-1.0430
322	1746	-0.3120	-0.4765	0.1390
323	6422	0.3940	0.2208	-0.2820
324	4435	0.4180	-2.6600	-0.0310
325	715	-0.0160	-0.2762	0.3560
326	10	-0.3110	4.0740	-0.2210
327	1788	-0.1900	-0.5147	-0.1030
328	4477	0.0090	-0.8550	-0.1650
329	2200	-1.2060	-0.6943	-0.6540
330	5467	-0.1310	-0.3630	-2.0750
331	547	-0.2310	-0.5004	0.2620
332	3532	-0.3220	-1.7590	-0.6566
333	1392	-0.2320	-0.3456	0.1620
334	5863	0.3830	-0.1740	-0.1270
335	1290	0.1730	-0.3943	-0.0640
336	1431	-0.3230	-0.3362	0.0270
337	429	-0.0040	0.0663	0.4630
338	3823	0.2160	-1.6630	-0.7150
339	5708	-0.0940	-0.8820	-1.2760
340	7436	0.2953	-0.2340	-2.0000
341	2234	-0.6240	-0.5187	-0.0240
342	628	-0.3660	-3.1290	0.4160
343	211	-0.0960	-2.8750	0.3780
344	6991	0.2330	-0.5657	-0.4660
345	5431	-0.1870	-0.2740	-0.2942
346	6893	0.2170	-0.6821	-0.2100
347	6140	0.2490	-0.4182	-0.6020
348	7147	0.0130	-0.4032	-0.5780
349	7363	0.3630	0.1550	-0.8560
350	2851	0.1610	-5.6660	0.0980
351	2538	0.4700	-0.4608	0.9280
352	3435	-0.1570	-4.8610	0.0470
353	6419	0.1360	-0.0086	-0.2810
354	3493	-0.7100	-0.0577	-0.9150
355	892	-0.2510	5.5540	0.2650
356	1959	-0.1700	3.1480	-0.1340
357	2096	-0.0070	0.3466	-0.0850
358	3649	-0.1906	-0.1906	-0.6540
359	5340	-0.4850	-0.5290	-0.5190
360	536	0.0830	-0.1534	0.7860
361	7490	-0.1700	-4.8750	-0.2290
362	1555	-1.3790	-0.2339	-0.6740
363	6732	-0.0940	0.0030	-0.6600
364	4121	0.1620	2.2280	-0.1530
365	6477	-0.6289	-3.0810	0.4150
366	3333	-0.3410	-0.6840	0.0110
367	950	-0.5890	0.6020	-0.0220
368	1711	-0.7670	2.3280	-0.0460
369	2682	-0.0860	-2.3540	-0.0570
370	2009	-0.1550	0.2255	-0.2430
371	105	0.5310	-0.5950	0.6360
372	4584	0.1800	0.1841	-0.3420
373	5460	-0.0160	-2.6150	-0.7920
374	3176	-0.3960	0.3660	-0.2360
375	1841	0.5069	0.5069	0.3180
376	2120	0.3240	-0.1217	0.2220
377	1629	-0.0007	-0.0007	-0.0007
378	5179	0.1810	-6.4220	0.0900
379	3886	0.4050	-0.3233	-0.1630
380	3714	-0.2950	-0.7380	-0.3200
381	7389	-0.4640	-2.1740	-0.5180
382	2834	-1.0380	0.5630	-0.0430
383	4395	0.4120	-4.9820	0.5190
384	5190	0.0270	0.0990	-0.3060
385	7543	0.5640	-1.8850	-3.0000
386	5316	-0.2570	-0.5660	-0.9760
387	2462	-0.2740	-0.0891	-0.0430
388	4433	0.1370	0.7290	0.0140
389	3992	-0.5110	0.2960	0.3200
390	1802	-0.4746	-2.4960	-1.0470
391	1821	-0.8560	1.2410	-0.6280
392	7545	0.4060	-5.5320	0.9140
393	3933	-0.2480	-0.1207	-0.0360
394	6710	0.1860	4.8700	-0.1310
395	3036	-0.2330	-2.8590	-0.2380
396	5446	-0.0610	-0.5420	-1.9630
397	3712	0.3870	-2.7100	0.0420
398	7365	0.3280	-0.4450	-0.6930
399	703	-0.4450	-0.2416	0.1810
400	3492	-0.7660	-0.5865	-2.0740
401	1943	0.2140	-1.6890	-0.0070
402	6260	0.7010	0.5584	0.5580
403	1588	0.3540	-0.2616	-3.3460
404	5444	-0.4810	0.8360	-0.5950
405	4169	0.3570	-0.5370	0.2240
406	7369	-0.5538	-0.5538	-0.3880
407	2933	-0.2060	-2.1410	0.0350
408	7183	0.2360	-3.1740	-0.1980
409	6263	0.0840	0.0025	0.3580
410	5811	-0.6370	0.1640	-0.1650
411	5430	-0.7060	-0.8300	-0.2896
412	3119	0.0580	-1.7590	0.3700
413	4831	0.1550	-0.4708	-0.8260
414	7539	-0.2730	-1.7590	-0.4510
415	161	0.2580	0.4950	0.2870
416	1516	-0.1790	0.2211	0.5480
417	7683	0.1080	-5.0930	-0.5920
418	3717	0.2070	-2.5890	0.0440
419	1398	-0.3430	-0.3781	0.7250
420	7364	0.4690	0.6670	-0.3630
421	4316	0.3520	0.1624	-0.0700
422	552	0.1380	-0.1925	-0.0080
423	7410	-0.0730	-0.7095	-0.3550
424	3016	-0.2540	-5.2620	-0.0300
425	6091	-1.6540	-0.1070	-0.2170
426	6532	0.0340	-0.0590	-0.3610
427	2761	-0.4930	-2.5760	0.3740
428	7152	0.1250	-0.2552	0.1070
429	4713	0.0310	0.1657	-0.0640
430	4497	0.0560	-2.7280	0.1940
431	6083	-0.1180	0.1110	-0.4090
432	3537	-0.2850	-0.4040	-1.4150
433	6355	0.5220	-4.8470	-0.0180
434	3077	-0.3240	-1.1070	-0.4400
435	6761	0.2730	-0.3403	-1.0000
436	622	-0.2650	-2.1740	0.3740
437	1937	0.9130	-2.8750	0.2380
438	2061	-0.2520	-0.3920	-0.2220
439	2266	-0.3300	-0.2560	-0.1240
440	603	-0.7500	0.4060	0.1850
441	5148	-0.0770	-5.6340	-0.2330
442	3892	0.4350	-0.4700	1.7530
443	8	0.1510	0.6880	-0.6420
444	7487	0.0550	-1.5650	-0.0350
445	4926	0.0520	-0.3411	-0.0550
446	274	0.1530	-0.3509	0.1120
447	6723	0.2490	-1.5670	-0.3550
448	768	-1.1100	0.4110	-1.0110
449	5501	0.2938	0.2520	0.2938
450	7523	0.2280	-1.6430	-0.6370
451	1264	-0.2770	-0.1167	0.0590
452	3730	0.4250	-2.0810	0.0700
453	7266	-0.2450	-1.3400	-0.4900
454	3217	-0.6520	-1.7810	-0.4660
455	3442	0.1870	-3.2330	0.3910
456	3549	-0.6874	-3.0810	-0.6874
457	6231	2.2070	-0.9200	0.1920
458	5662	0.3070	-5.4960	-0.1220
459	3543	-0.4290	-0.5720	-0.2260
460	4247	0.6170	-1.7590	0.8390
461	3889	0.0060	-0.7590	-0.1630
462	4968	-0.1350	-2.0830	0.0500
463	6832	-0.0990	0.5040	-0.6460
464	6417	1.0700	0.3113	-0.5510
465	1833	-0.0330	0.0243	-0.1350
466	6993	0.4300	-1.9400	-1.0070
467	1695	-1.8820	-0.2176	-0.1790
468	6086	-0.3240	-0.8990	0.7390
469	6850	0.8330	-1.2570	-0.5080
470	311	0.5090	-0.0464	0.7840
471	7521	1.1140	-2.2550	-0.8280
472	952	-1.1150	0.6000	-1.0000
473	3205	-0.5490	-0.0351	-0.1350
474	5734	0.0310	-0.0810	-0.0540
475	1411	-0.1730	-0.5069	0.2440
476	1442	-0.2430	-0.1861	0.0920
477	7508	0.0260	-2.9820	-0.9400
478	1097	-0.7610	-0.1862	-0.2510
479	745	-0.5510	-0.4939	0.3900
480	3694	-0.0490	-5.4220	-0.3420
481	3660	-0.0250	0.0584	-0.0650
482	1230	0.2660	0.2660	0.4070
483	5427	0.2360	0.2930	-3.2220
484	5757	-0.2590	0.3760	-0.7600
485	2825	0.0280	-1.2620	0.1380
486	103	-0.7960	1.2130	0.2660
487	3340	-0.0530	-2.9820	-0.0690
488	134	0.1830	-0.2515	0.1190
489	1480	-1.0100	0.4700	-0.1940
490	4377	0.2660	-0.0510	0.3560
491	3890	-0.2910	-0.3610	-1.3340
492	4256	0.0790	-0.0215	0.2680
493	1448	-0.4070	-0.5949	-0.5580
494	1051	-0.1130	-0.1894	0.2230
495	23	0.3540	-2.0970	0.2530
496	5183	0.1920	-0.2590	-2.0570
497	4095	0.1340	-0.3655	0.1100
498	6598	0.2950	-3.5910	0.1140
499	3521	0.1060	-0.7340	-1.2060
500	2681	-0.3830	-1.9950	-0.3890
501	1733	-0.1080	-0.0728	0.9190
502	3582	-0.2689	-1.0080	0.1000
503	7643	0.5000	-0.7390	-0.2780
504	7397	0.9210	-2.0670	0.8060
505	2504	-0.1060	-0.1521	0.1160
506	2168	0.2090	-2.7590	0.6950
507	2978	-0.3570	1.9700	-0.1370
508	6141	0.3520	-4.0320	-0.3560
509	5790	-0.4850	-2.5220	-0.6950
510	3410	-0.3590	-0.7530	0.2850
511	402	0.1700	-0.2662	0.3230
512	7358	-0.3360	-0.9340	-1.6520
513	3443	-0.6010	-3.9290	-0.3570
514	709	-0.3440	0.1878	0.0210
515	312	0.0600	0.4425	0.4200
516	639	-0.3010	0.3274	0.5150
517	1608	-1.8070	-0.2740	-0.2740
518	2551	-0.2200	-2.0720	0.0530
519	1327	0.0760	-0.2134	0.1040
520	1334	0.1020	-0.4763	0.1520
521	7435	-0.5125	-1.9620	-0.5125
522	328	-0.3550	-0.2111	0.5030
523	2014	0.1490	-3.1740	0.0140
524	1832	0.3410	-0.1427	-0.4580
525	5349	0.2140	-0.4180	-0.0770
526	4427	-0.3364	-2.9290	0.0310
527	5577	0.2520	1.2220	-0.3080
528	2871	-0.3960	-0.0499	-0.5620
529	246	-0.3132	-0.3132	-0.3132
530	4578	0.2670	-4.3890	-0.3460
531	3981	0.2450	-0.3970	-0.7450
532	4397	0.3590	-3.1740	0.3020
533	4491	-0.0820	-0.6460	0.2690
534	95	-0.3480	0.1960	0.7440
535	7009	-0.6300	-1.5600	0.2270
536	6646	0.3450	0.0240	0.5420
537	1361	0.0700	-1.5890	0.1310
538	100	-0.3300	-0.3400	-1.5910
539	5502	0.4737	-0.7750	-2.2220
540	3828	0.6120	-3.2620	-0.1090
541	1801	-0.5063	-0.3840	-0.5063
542	4088	-0.1230	-0.2300	-0.3450
543	2041	0.2560	-0.1067	0.3770
544	520	-0.4450	0.0787	0.4300
545	3887	0.2340	-2.3970	-0.0060
546	5961	0.5280	-0.1740	-0.4030
547	5823	0.3097	1.3010	-0.1980
548	1725	0.2470	-0.2191	-0.0310
549	3268	-0.2070	-5.1740	-0.7850
550	85	-0.5510	-2.4850	-0.5800
551	2286	-0.9300	-0.3658	-0.1780
552	1865	-0.0800	-0.0635	-0.0510
553	3650	-0.0420	-0.4989	-0.3720
554	7491	-0.2130	-1.9260	-0.7800
555	1674	0.2120	-0.4421	-1.5270
556	1818	-1.8670	-0.5772	-0.8230
557	1338	-0.4360	0.5880	0.2020
558	7618	1.9110	0.0773	-0.3740
559	7231	0.0550	-1.8330	-0.3180
560	5764	-0.3070	-3.2900	-0.8120
561	4609	-0.8460	0.1194	0.1120
562	5024	-0.5170	-4.7290	-0.4670
563	5910	-1.4600	-0.4809	-0.1760
564	1811	-0.7690	-0.7000	-0.7000
565	7404	-0.5690	1.2060	0.1110
566	1382	-0.2120	-0.5468	-0.1650
567	7254	0.3330	-4.3350	-0.6270
568	4887	0.2970	-5.3040	-0.0400
569	4829	0.0700	0.0031	-0.1760
570	4993	-0.0490	0.2478	0.2750
571	3956	-0.0530	-2.0490	-0.0170
572	5818	-0.1630	0.1600	-0.1680
573	6073	0.1120	-0.9920	-0.1960
574	912	-0.7900	-0.2820	0.5790
575	2024	-0.0570	0.2531	0.0610
576	130	0.1080	0.3110	0.3970
577	4066	-0.1050	-0.2836	0.0640
578	5474	0.1390	0.6900	-1.0700
579	3881	0.1950	-0.1733	-0.0100
580	2916	-0.1990	0.4630	-0.0530
581	4797	0.0810	-0.2640	0.5250
582	5156	-0.3800	-1.5580	-0.0240
583	3703	-0.0790	-1.3440	-0.4180
584	685	-0.7030	0.0370	-0.2440
585	5738	0.2380	0.4330	0.1060
586	4245	-0.1570	-1.0370	0.1400
587	3853	-0.0770	-3.4220	-0.3820
588	2613	-0.8230	-1.2510	-0.8360
589	5601	0.2400	-0.0810	0.2040
590	1687	-0.6200	-0.1515	0.1110
591	1668	-0.1140	0.6950	-0.0570
592	4219	0.5290	-1.1740	0.4160
593	4460	0.1810	-2.3670	0.0470
594	4100	-0.1390	-3.1740	0.0880
595	6989	0.2570	0.0771	0.2520
596	2323	-0.0350	0.2720	0.1030
597	656	-0.3180	-0.0240	-0.0090
598	5439	-0.9390	0.1480	-0.2704
599	1535	0.1260	-0.1824	0.1440
600	3939	-0.2100	-0.8180	-0.2290
601	1696	-0.3720	-0.0343	0.3150
602	5595	-0.1380	-1.2170	-0.5480
603	4923	0.3850	-0.3641	-0.0010
604	4706	1.0020	-0.7850	-0.3270
605	3150	-0.2260	-4.1740	0.0770
606	7628	0.2180	-4.4220	-0.1760
607	3485	-0.2180	-3.8520	-0.4920
608	94	0.6310	0.7042	0.7260
609	581	-0.1350	0.1010	-0.0850
610	1377	0.0000	-0.3778	0.3660
611	5473	0.0400	-0.6600	-0.3590
612	6420	-0.0560	0.0344	0.1220
613	971	-0.0110	-0.9110	-0.3030
614	7416	0.0260	-3.6820	-0.5540
615	1812	-0.2670	-0.4960	-0.8950
616	7042	-0.5400	-2.6220	-0.1170
617	2247	-0.0980	-0.0609	0.2020
618	1428	-0.7170	-0.5326	-0.1040
619	3754	-0.0590	-2.7960	0.0870
620	2612	-0.9170	0.0130	-0.8200
621	6158	0.1590	-0.1740	-0.4030
622	735	0.1040	-0.1475	0.6420
623	1227	-0.2430	-0.1536	0.1800
624	3436	-0.0290	-4.5440	0.0060
625	7625	0.7440	-0.2949	-0.1430
626	6856	0.4750	-1.2930	-0.0060
627	243	0.0330	-0.0722	0.3370
628	2188	0.0000	-0.2286	0.2330
629	6727	0.0760	-0.0675	-0.6230
630	4794	0.3360	-4.7590	-0.1450
631	6467	0.0170	-0.1446	-0.1490
632	6384	0.3220	4.0740	-0.2550
633	1140	-1.0200	-0.0601	-0.0810
634	1523	-0.2350	0.0969	0.3500
635	7392	-0.7450	-2.5890	-0.3070
636	4992	0.5000	-0.5970	0.6550
637	4087	0.1780	-1.0920	-0.1020
638	3688	-0.4870	-0.8520	-0.5160
639	277	-0.6290	-1.0710	0.0480
640	7657	0.0580	2.0340	-0.3290
641	2179	-0.3760	-0.2621	0.2740
642	262	0.1180	-0.2682	0.1170
643	1497	-0.5650	-0.1498	0.3770
644	956	-0.2110	-2.0780	0.1820
645	1085	-0.5030	0.3930	0.4010
646	5839	-0.3090	-0.6986	-0.5240
647	6763	-0.0230	-0.1153	-0.5090
648	122	0.0950	-0.0629	1.0570
649	6385	0.4640	-2.8590	0.2090
650	160	0.1990	0.0215	0.4000
651	6807	0.7120	0.0606	-0.3750
652	2147	-0.4770	0.1078	0.0170
653	5089	0.1920	0.0251	0.0670
654	2161	0.2640	-2.9820	0.6170
655	5142	0.1510	-0.5037	-0.1190
656	4234	-0.2680	-0.3984	-0.2310
657	2189	-0.4090	-0.3178	-0.1570
658	5742	0.9350	0.4110	0.6600
659	324	0.0940	0.3257	0.2800
660	4155	0.0960	-4.2330	0.0350
661	5789	-1.6800	-0.7930	-1.5440
662	2296	0.0390	0.2715	0.3760
663	189	0.1190	-0.2800	-0.0450
664	5654	-0.2200	0.0270	-0.6310
665	4223	0.3190	0.2110	0.2630
666	1710	-0.5130	-0.6456	-0.1320
667	1475	-0.3960	-0.1726	-0.0650
668	3215	-0.5350	1.2410	-0.0610
669	3662	-0.0330	-0.4798	-0.1270
670	6525	-0.8570	-1.7520	0.3010
671	1391	0.0530	-0.3651	0.2960
672	5876	-0.2540	-0.2115	-0.6560
673	3824	0.5050	-3.7590	-0.0810
674	1519	-0.3520	-0.1360	-0.5220
675	1510	-0.1150	-0.0494	0.3460
676	1242	-0.4500	-0.2970	-1.0320
677	3479	0.0000	-2.1840	-1.4810
678	5553	0.9670	1.4830	-0.4050
679	7409	0.0530	-0.4350	-0.2340
680	3668	-0.5420	-2.5060	-0.2880
681	2185	0.2880	0.1651	0.0870
682	6134	-0.2560	0.0280	0.3780
683	1454	-0.1120	-0.1251	0.2940
684	3285	-0.1460	0.5550	-0.1250
685	2011	0.1810	0.0581	0.2360
686	629	0.2380	-0.7380	0.1990
687	2852	-1.2220	-2.1220	0.2930
688	2769	-0.3340	-2.6010	-0.1680
689	1425	-0.1110	0.4164	0.3910
690	3621	-0.0850	-1.3900	0.3800
691	6702	0.0860	-3.7590	-0.2510
692	3335	-0.9450	0.0750	0.3560
693	6081	0.4720	-4.1740	-0.0930
694	319	-0.1280	-0.0408	-0.0430
695	4661	-0.2688	0.6450	0.0650
696	2817	-0.5470	-2.2950	0.0120
697	3481	0.1320	-0.2208	0.1480
698	6618	-0.2900	-2.4760	0.0560
699	2013	-0.1410	0.0578	0.0578
700	5826	0.5150	-0.1431	-0.0570
701	3661	0.4450	-2.7590	0.8400
702	142	-0.3560	-0.2403	-0.0720
703	5672	0.6880	3.1830	0.0200
704	1400	-0.8460	-0.2653	0.4540
705	6349	-0.1890	0.0453	-0.2830
706	1294	-0.1610	0.2545	0.2740
707	951	-0.8330	1.0480	-0.3990
708	3438	-0.1140	-0.2280	0.3120
709	7616	-0.0940	-0.4543	-0.7550
710	4480	0.4340	-0.1668	-0.3080
711	1203	-0.0670	0.0695	0.7500
712	5516	0.1053	0.5440	0.1053
713	3852	-0.0620	-0.6749	-0.2310
714	3348	-0.1460	-0.1320	0.6660
715	9	0.2520	-0.3970	-0.2070
716	24	0.3450	0.1040	0.1670
717	4163	0.2210	-0.3801	0.0440
718	1703	-0.0200	-2.0490	-0.2450
719	7361	-0.2440	-0.4960	-1.1700
720	1254	-0.3420	0.1113	0.4390
721	5616	0.4760	-2.1860	-0.0370
722	1353	-0.7590	-1.0670	0.5400
723	3533	-0.3820	-0.5310	-1.1700
724	7533	0.0270	0.1380	-0.5380
725	2962	-0.3270	-3.0670	-0.1920
726	5713	0.3690	-0.7210	0.2210
727	7528	-0.1740	-1.6150	-0.4330
728	78	-0.6370	-1.3060	-1.5150
729	5861	0.3070	1.4110	0.4590
730	3932	-1.2070	-0.3562	0.1670
731	2592	-0.6240	-0.7274	0.4780
732	6895	-0.2300	-0.6730	-0.4340
733	7709	0.1430	-0.8060	-0.7410
734	3350	-0.3190	-1.8440	-0.0980
735	517	-0.3720	0.4050	0.3420
736	5994	0.0260	-2.4960	-0.2530
737	4580	0.2120	-0.2628	-0.3810
738	3226	0.0180	-3.2100	0.0280
739	884	-0.3020	-0.3294	0.2950
740	3718	0.1880	-4.9290	0.1270
741	7350	1.1430	-1.0810	-0.1335
742	1018	-0.6630	-0.1738	0.4310
743	4052	0.0290	0.0135	-0.0930
744	1402	-0.4030	-0.2590	0.0000
745	4506	-0.6950	-3.2620	0.2980
746	2241	0.0320	-0.1802	-0.1300
747	3490	0.0540	-0.5651	-1.2060
748	5180	0.0500	-0.5820	-0.6300
749	7321	0.0240	-4.9020	-0.6610
750	575	0.1130	-0.2888	0.2330
751	1383	0.0250	-0.2669	0.2560
752	5617	-0.3510	-1.6810	-0.4620
753	1968	0.3850	-3.4960	0.1650
754	2134	0.1120	-0.0308	0.2930
755	1114	-0.3440	-0.1740	0.0600
756	883	-0.0540	4.0900	-0.0030
757	3303	-0.1820	2.3790	-0.0090
758	3220	-0.3090	-0.6520	0.0660
759	1352	-0.0450	-0.1903	0.2260
760	3515	-0.8480	-1.6770	-0.6860
761	796	-0.2620	1.3580	0.4800
762	1452	-0.1720	-0.0600	-0.2020
763	3200	-0.1990	-1.1740	0.2100
764	7497	0.5720	-0.4040	0.1340
765	5022	0.0930	0.1410	-0.6240
766	1672	-0.2980	-0.2303	-0.4010
767	6625	0.1630	-0.1381	-0.0900
768	5533	0.2410	-0.1740	-0.0350
769	2304	-0.0540	-0.0929	0.4100
770	5741	0.0470	-0.3330	-1.2580
771	5642	-0.2450	-1.2190	-0.3470
772	6	0.3430	-0.7590	-0.1730
773	3513	-0.0390	-1.4470	-0.6210
774	4597	-0.1840	-0.0740	-0.0920
775	3139	0.7000	0.3440	0.9650
776	5656	0.4070	-0.0490	0.0100
777	1335	-0.3740	-0.2441	0.1860
778	3829	-0.0330	-1.6480	-0.1070
779	6771	-0.0370	-0.3050	-0.2360
780	6371	0.3920	-0.0071	-0.1440
781	6319	1.0770	-0.0650	0.1680
782	6855	0.7920	-3.4960	0.2120
783	20	1.2250	-0.4500	2.2430
784	1840	0.4770	-0.0338	-0.6930
785	7403	-0.5850	-0.7210	-0.4960
786	3833	-0.6760	-0.2895	-0.1390
787	7098	-0.4390	-0.7590	-0.5850
788	4752	0.4780	-0.2559	0.2190
